name,city,country,IATA,latitude,longitude,population
Bogashevo Airport,Tomsk,Russia,TOF,56.380298614502,85.208297729492,919011
Togiak Airport,Togiak Village,United States,TOG,59.05279922485352,-160.39700317382812,515
Torres Airstrip,Loh/Linua,Vanuatu,TOH,-13.3280000687,166.638000488,5538
Toledo Express Airport,Toledo,United States,TOL,41.58679962,-83.80780029,433999
"Tromsø Airport,",Tromso,Norway,TOS,69.68329620361328,18.91889953613281,88973
Touho Airport,Touho,New Caledonia,TOU,-20.790000915527344,165.25900268554688,19621
Toyama Airport,Toyama,Japan,TOY,36.64830017089844,137.18800354003906,2450422
Tampa International Airport,Tampa,United States,TPA,27.975500106811523,-82.533203125,2326001
Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,25.0777,121.233002,10185622
Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,TPP,-6.508739948272705,-76.37319946289062,1278883
Amado Nervo National Airport,Tepic,Mexico,TPQ,21.4195,-104.843002,579830
Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,37.9114,12.488,1001207
Tarko-Sale Airport,Tarko-Sale,Russia,TQL,64.9308013916,77.81809997559999,50340
Francisco Sarabia International Airport,Torreon,Mexico,TRC,25.5683002472,-103.411003113,1669671
Trondheim Airport Værnes,Trondheim,Norway,TRD,63.4578018,10.9239998,294808
Tiree Airport,Tiree,United Kingdom,TRE,56.49919891357422,-6.869170188903809,82010
"Sandefjord Airport, Torp",Sandefjord,Norway,TRF,59.1866989136,10.258600235,624578
Tauranga Airport,Tauranga,New Zealand,TRG,-37.67190170288086,176.1959991455078,157227
Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,36.475201,-82.407401,431452
Juwata Airport,Taraken,Indonesia,TRK,3.326667,117.569444,542818
Turin Airport,Torino,Italy,TRN,45.200802,7.64963,1486798
Taree Airport,Taree,Australia,TRO,-31.8885993958,152.514007568,252992
China Bay Airport,Trinciomalee,Sri Lanka,TRR,8.5385103225708,81.18190002441406,1462204
Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,45.827499,13.4722,587732
Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,TRU,-8.08141040802002,-79.10880279541016,1538481
Trivandrum International Airport,Trivandrum,India,TRV,8.48211956024,76.9200973511,9218120
Bonriki International Airport,Tarawa,Kiribati,TRW,1.3816399574279783,173.14700317382812,102213
Tiruchirapally Civil Airport Airport,Tiruchirappalli,India,TRZ,10.765399932861328,78.70970153808594,6328438
Taipei Songshan Airport,Taipei,Taiwan,TSA,25.06940078735352,121.552001953125,2027110
Astana International Airport,Tselinograd,Kazakhstan,TSE,51.02220153808594,71.46690368652344,2103498
Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,45.648399,12.1944,1631185
Tshikapa Airport,Tshikapa,Congo (Kinshasa),TSH,-6.43833,20.794701,6625233
Tsushima Airport,Tsushima,Japan,TSJ,34.2849006653,129.330993652,877927
Tianjin Binhai International Airport,Tianjin,China,TSN,39.1244010925,117.346000671,20136914
Timişoara Traian Vuia Airport,Timisoara,Romania,TSR,45.80989837646485,21.337900161743164,1493924
Trang Airport,Trang,Thailand,TST,7.508739948272705,99.6166000366211,636364
Townsville Airport,Townsville,Australia,TSV,-19.252500534057617,146.76499938964844,223360
Sultan Khairun Babullah Airport,Ternate,Indonesia,TTE,0.831413984298706,127.38099670410156,743398
Tottori Airport,Tottori,Japan,TTJ,35.5301017761,134.167007446,722191
Trenton Mercer Airport,Trenton,United States,TTN,40.27669906616211,-74.8134994506836,951220
Aerotortuguero Airport,Roxana,Costa Rica,TTQ,10.42,-83.6095,156675
Taitung Airport,Fengnin,Taiwan,TTT,22.7549991607666,121.10199737548828,254136
Saniat R'mel Airport,Tetouan,Morocco,TTU,35.594299316406,-5.320020198822,490184
Tubuai Airport,Tubuai,French Polynesia,TUB,-23.36540031433105,-149.5240020751953,1214
Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,-26.8409,-65.104897,593060
Tours-Val-de-Loire Airport,Tours,France,TUF,47.4322013855,0.727605998516,569458
Tuguegarao Airport,Tuguegarao,Philippines,TUG,17.6433676823,121.733150482,2135445
Turaif Domestic Airport,Turaif,Saudi Arabia,TUI,31.692188,38.731544,130480
Turbat International Airport,Turbat,Pakistan,TUK,25.986400604248047,63.03020095825195,749120
Tulsa International Airport,Tulsa,United States,TUL,36.19839859008789,-95.88809967041016,1471804
Tunis Carthage International Airport,Tunis,Tunisia,TUN,36.85100173950195,10.22719955444336,5319400
Taupo Airport,Taupo,New Zealand,TUO,-38.73970031738281,176.08399963378906,73805
Tupelo Regional Airport,Tupelo,United States,TUP,34.26810073852539,-88.7698974609375,563258
Tucuruí Airport,Tucurui,Brazil,TUR,-3.7860100269318,-49.72029876709,282854
Tucson International Airport,Tucson,United States,TUS,32.1161003112793,-110.94100189208984,877149
Tabuk Airport,Tabuk,Saudi Arabia,TUU,28.3654,36.6189,365536
Cherry Capital Airport,Traverse City,United States,TVC,44.74140167236328,-85.58219909667969,178711
Thief River Falls Regional Airport,Thief River Falls,United States,TVF,48.06570053,-96.18499756,113758
Matei Airport,Matei,Fiji,TVU,-16.6905994415,-179.876998901,31215
Dawei Airport,Dawei,Burma,TVY,14.103899955749512,98.20359802246094,1133184
Toowoomba Airport,Toowoomba,Australia,TWB,-27.542801,151.916,208550
Joslin Field Magic Valley Regional Airport,Twin Falls,United States,TWF,42.4818,-114.487999,207139
Tawau Airport,Tawau,Malaysia,TWU,4.320159912109375,118.12799835205078,497067
Texarkana Regional Webb Field,Texarkana,United States,TXK,33.45370101928711,-93.99099731445312,166084
Berlin-Tegel Airport,Berlin,Germany,TXL,52.5597,13.2877,6993777
Tunxi International Airport,Huangshan,China,TXN,29.733299255371094,118.25599670410156,6188795
Torsby Airport,Torsby,Sweden,TYF,60.1576004028,12.991299629199998,137370
Taiyuan Wusu Airport,Taiyuan,China,TYN,37.74689865112305,112.62799835205078,24550569
Tyler Pounds Regional Airport,Tyler,United States,TYR,32.35409927368164,-95.40239715576172,269691
McGhee Tyson Airport,Knoxville,United States,TYS,35.81100082,-83.9940033,1287918
Tuzla International Airport,Null,Bosnia and Herzegovina,TZL,44.45869827270508,18.72480010986328,433925
Trabzon International Airport,Trabzon,Turkey,TZX,40.99509811401367,39.78969955444336,1050584
Ua Huka Airport,Ua Huka,French Polynesia,UAH,-8.93611,-139.552002,1952
Narsarsuaq Airport,Narssarssuaq,Greenland,UAK,61.1604995728,-45.4259986877,1912
Ua Pou Airport,Ua Pou,French Polynesia,UAP,-9.35167,-140.078003,1952
Domingo Faustino Sarmiento Airport,San Juan,Argentina,UAQ,-31.571501,-68.418198,271597
Buffalo Spring,Samburu South,Kenya,UAS,0.530583,37.534195,1806082
Mário de Almeida Franco Airport,Uberaba,Brazil,UBA,-19.764722824097,-47.966110229492,931978
Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,33.930000305200004,131.279006958,614358
Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,UBP,15.2512998581,104.870002747,1271718
Ukhta Airport,Ukhta,Russia,UCT,63.56689834594727,53.8046989440918,152764
Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,UDI,-18.883612,-48.225277,1664138
Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,48.6343002319336,22.263399124145508,750192
Maharana Pratap Airport,Udaipur,India,UDR,24.6177005768,73.89610290530001,13355507
Quelimane Airport,Quelimane,Mozambique,UEL,-17.855499267578125,36.86909866333008,2443346
Kumejima Airport,Kumejima,Japan,UEO,26.363500595092773,126.71399688720705,119906
Quetta International Airport,Quetta,Pakistan,UET,30.251399993896484,66.93779754638672,4092680
Ufa International Airport,Ufa,Russia,UFA,54.557498931885,55.874401092529,3085855
Urgench Airport,Urgench,Uzbekistan,UGC,41.58430099487305,60.641700744628906,3607079
El Caraño Airport,Quibdo,Colombia,UIB,5.69076,-76.6412,954628
Phu Cat Airport,Phucat,Vietnam,UIH,13.955,109.042,1289024
Quincy Regional Baldwin Field,Quincy,United States,UIN,39.94269943,-91.19460297,174494
Mariscal Sucre International Airport,Quito,Ecuador,UIO,-0.129166666667,-78.3575,5712352
Quimper-Cornouaille Airport,Quimper,France,UIP,47.97499847412109,-4.167789936065674,159771
Ukunda Airstrip,Ukunda,Kenya,UKA,-4.29333,39.571098,1238532
Kobe Airport,Kobe,Japan,UKB,34.6328010559082,135.2239990234375,2248800
Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,50.036598205566406,82.49420166015625,638730
Belbek Airport,Sevastopol,Ukraine,UKS,44.688999176,33.570999145500004,762256
Ust-Kut Airport,Ust-Kut,Russia,UKX,56.8567008972168,105.7300033569336,100539
Uléi Airport,Ambryn Island,Vanuatu,ULB,-16.3297,168.3011,10461
Ulgii Mongolei Airport,Olgii,Mongolia,ULG,48.9933013916,89.9225006104,205815
Majeed Bin Abdulaziz Airport,Al-Ula,Saudi Arabia,ULH,26.48,38.1288888889,227373
Lensk Airport,Lensk,Russia,ULK,60.7206001282,114.825996399,36530
Chinggis Khaan International Airport,Ulan Bator,Mongolia,ULN,47.843102,106.766998,2026169
Ulaangom Airport,Ulaangom,Mongolia,ULO,50.066588,91.938273,129532
Quilpie Airport,Quilpie,Australia,ULP,-26.612199783325195,144.2530059814453,1602
Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,ULV,54.26829910279999,48.226699829100006,942180
Donoi Airport,Uliastai,Mongolia,ULZ,47.7093,96.5258,47326
Uummannaq Heliport,Uummannaq,Greenland,UMD,70.6804279261,-52.1116304398,1628
Umeå Airport,Umea,Sweden,UME,63.791801452637,20.282800674438,187701
Kiunga Airport,Kiunga,Papua New Guinea,UNG,-6.1257100105285645,141.28199768066406,399134
Unalakleet Airport,Unalakleet,United States,UNK,63.88840103,-160.798996,891
Ranong Airport,Ranong,Thailand,UNN,9.777620315551758,98.58550262451172,310654
Hasanuddin International Airport,Ujung Pandang,Indonesia,UPG,-5.061629772186279,119.5540008544922,8610245
Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,UPN,19.396699905395508,-102.03900146484376,1073011
Uralsk Airport,Uralsk,Kazakhstan,URA,51.15079879760742,51.54309844970703,439825
Ürümqi Diwopu International Airport,Urumqi,China,URC,43.90710067749024,87.47419738769531,7894155
Kuressaare Airport,Kuressaare,Estonia,URE,58.22990036010742,22.50950050354004,113863
Uray Airport,Uraj,Russia,URJ,60.10329818725586,64.82669830322266,145856
Kursk East Airport,Kursk,Russia,URS,51.7505989074707,36.29560089111328,1901082
Surat Thani Airport,Surat Thani,Thailand,URT,9.13259983063,99.135597229,547145
Gurayat Domestic Airport,Guriat,Saudi Arabia,URY,31.412413,37.278898,351321
Malvinas Argentinas Airport,Ushuaia,Argentina,USH,-54.8433,-68.2958,82463
Usinsk Airport,Usinsk,Russia,USK,66.00469970703125,57.3671989440918,131717
Samui Airport,Ko Samui,Thailand,USM,9.547789573669998,100.06199646,1084182
Ulsan Airport,Ulsan,South Korea,USN,35.59349823,129.352005005,816175
Northeast Florida Regional Airport,St. Augustine Airport,United States,UST,29.9592,-81.339798,144423
Francisco B. Reyes Airport,Busuanga,Philippines,USU,12.1215000153,120.099998474,483538
Udon Thani Airport,Udon Thani,Thailand,UTH,17.386400222800003,102.788002014,1763822
Pierre Van Ryneveld Airport,Upington,South Africa,UTN,-28.39909935,21.2602005005,496490
U-Tapao International Airport,Pattaya,Thailand,UTP,12.67990016937256,101.00499725341795,772484
Ust-Tsylma Airport,Ust-Tsylma,Russia,UTS,65.43729400630001,52.20033645629999,66094
K. D. Matanzima Airport,Umtata,South Africa,UTT,-31.5463631849,28.6733551025,1247140
Bugulma Airport,Bugulma,Russia,UUA,54.63999938964844,52.801700592041016,1047707
Ulan-Ude Airport (Mukhino),Ulan-ude,Russia,UUD,51.80780029296875,107.43800354003906,398402
Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,Russia,UUS,46.88869857788086,142.71800231933594,280332
Ouvéa Airport,Ouvea,New Caledonia,UVE,-20.640600204467773,166.572998046875,29148
Hewanorra International Airport,Hewandorra,Saint Lucia,UVF,13.7332,-60.952599,179867
Nyala Airport,Nyala,Sudan,UYL,12.053500175476074,24.956199645996094,5030534
Yulin Yuyang Airport,Yulin,China,UYN,38.35971,109.590927,2509547
Uyuni Airport,Uyuni,Bolivia,UYU,-20.4463005066,-66.8483963013,184018
Vaasa Airport,Vaasa,Finland,VAA,63.050701141357,21.762199401855,120230
Vanimo Airport,Vanimo,Papua New Guinea,VAI,-2.6926,141.3028,367264
Chevak Airport,Chevak,United States,VAK,61.5409,-165.6005,867
Van Ferit Melen Airport,Van,Turkey,VAN,38.46820068359375,43.332298278808594,1973162
Suavanao Airport,Suavanao,Solomon Islands,VAO,-7.585559844970703,158.7310028076172,41367
Varna Airport,Varna,Bulgaria,VAR,43.232101,27.8251,2664683
Sivas Nuri Demirağ Airport,Sivas,Turkey,VAS,39.813801,36.9035,1264726
"Vardø Airport, Svartnes",Vardø,Norway,VAW,70.355400085449,31.044900894165,60094
Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,-17.268999099731445,-178.9759979248047,5929
Visby Airport,Visby,Sweden,VBY,57.662799835205,18.346200942993,130027
Can Tho International Airport,Can Tho,Vietnam,VCA,10.085100174,105.711997986,3360759
Venice Marco Polo Airport,Venice,Italy,VCE,45.505299,12.3519,3445626
Chu Lai International Airport,Chu Lai,Vietnam,VCL,15.4033002853,108.706001282,1012131
Viracopos International Airport,Campinas,Brazil,VCP,-23.0074005127,-47.1344985962,13897726
Co Ong Airport,Conson,Vietnam,VCS,8.73183,106.633003,694122
Victoria Regional Airport,Victoria,United States,VCT,28.85260009765625,-96.9185028076172,271942
Leirin Airport,Fagernes,Norway,VDB,61.015598297119,9.2880601882935,67549
Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,-14.8627996445,-40.8630981445,1141978
Hierro Airport,Hierro,Spain,VDE,27.81480026245117,-17.887100219726562,48407
Dong Hoi Airport,Dong Hoi,Vietnam,VDH,17.515,106.590556,1313440
Gobernador Castello Airport,Viedma,Argentina,VDM,-40.8692,-63.0004,102625
Vadsø Airport,Vadsø,Norway,VDS,70.065299987793,29.844699859619,134212
Valdez Pioneer Field,Valdez,United States,VDZ,61.13389969,-146.2480011,12664
Venetie Airport,Venetie,United States,VEE,67.0086975098,-146.365997314,10617
Vernal Regional Airport,Vernal,United States,VEL,40.4408989,-109.5100021,102791
General Heriberto Jara International Airport,Vera Cruz,Mexico,VER,19.1459007263,-96.1873016357,2585332
Victoria Falls International Airport,Victoria Falls,Zimbabwe,VFA,-18.09589958190918,25.839000701904297,783689
Vijayawada Airport,Vijayawada,India,VGA,16.530399322509766,80.79679870605469,5930425
Vigo Airport,Vigo,Spain,VGO,42.2318000793457,-8.62677001953125,691994
Villa Garzón Airport,Villa Garzon,Colombia,VGZ,0.978767,-76.6056,370718
Saurimo Airport,Saurimo,Angola,VHC,-9.689069747924805,20.431900024414062,1599880
Vilhelmina Airport,Vilhelmina,Sweden,VHM,64.5791015625,16.833599090576172,86249
Vienna International Airport,Vienna,Austria,VIE,48.110298156738,16.569700241089,10462317
Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,8.624139,-71.672668,1040351
Vinh Airport,Vinh,Vietnam,VII,18.7376003265,105.67099762,2595088
Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,18.446399688720703,-64.42749786376953,82454
Dakhla Airport,Dakhla,Western Sahara,VIL,23.7183,-15.932,137642
Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,VIN,49.242531,28.613778,1111483
Visalia Municipal Airport,Visalia,United States,VIS,36.3186988831,-119.392997742,173744
Eurico de Aguiar Salles Airport,Vitoria,Brazil,VIX,-20.258057,-40.286388,2089395
Rach Gia Airport,Rach Gia,Vietnam,VKG,9.95802997234,105.132379532,1664920
Vnukovo International Airport,Moscow,Russia,VKO,55.5914993286,37.2615013123,4805425
Vorkuta Airport,Vorkuta,Russia,VKT,67.48860168457031,63.99309921264648,59473
Valencia Airport,Valencia,Spain,VLC,39.4893,-0.481625,2081588
Valdosta Regional Airport,Valdosta,United States,VLD,30.78249931335449,-83.27670288085938,167278
Bauerfield International Airport,Port-vila,Vanuatu,VLI,-17.699300765991,168.32000732422,55540
Valladolid Airport,Valladolid,Spain,VLL,41.7061004639,-4.85194015503,357851
Arturo Michelena International Airport,Valencia,Venezuela,VLN,10.14973258972168,-67.92839813232422,1589578
Valesdir Airport,Valesdir,Vanuatu,VLS,-16.796100616500002,168.177001953,5372
Dr. Antonio Nicolás Briceño Airport,Valera,Venezuela,VLV,9.34047794342041,-70.58406066894531,595280
Anglesey Airport,Angelsey,United Kingdom,VLY,53.2481002808,-4.53533983231,200143
Vilnius International Airport,Vilnius,Lithuania,VNO,54.634102,25.285801,3653271
Lal Bahadur Shastri Airport,Varanasi,India,VNS,25.4524002075,82.8592987061,41993117
Vilankulo Airport,Vilankulu,Mozambique,VNX,-22.018400192260746,35.31330108642578,702846
Volgograd International Airport,Volgograd,Russia,VOG,48.782501220703125,44.34550094604492,2394983
Nea Anchialos Airport,Nea Anghialos,Greece,VOL,39.21960067749024,22.794300079345703,266204
Voronezh International Airport,Voronezh,Russia,VOZ,51.81420135498047,39.22959899902344,2945831
Ngjiva Pereira Airport,Ondjiva,Angola,VPE,-17.0435009003,15.683799743700002,1508187
Destin-Ft Walton Beach Airport,Valparaiso,United States,VPS,30.4832,-86.525398,359179
Chimoio Airport,Chimoio,Mozambique,VPY,-19.15130043029785,33.42900085449219,1659741
Vieques Airport,Vieques Island,Puerto Rico,VQS,18.1158008575,-65.4226989746,121324
Juan Gualberto Gomez International Airport,Varadero,Cuba,VRA,23.034400939941406,-81.435302734375,1052645
Virac Airport,Virac,Philippines,VRC,13.57639980316162,124.20600128173828,677782
Verona Villafranca Airport,Villafranca,Italy,VRN,45.395699,10.8885,1238865
Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,VSA,17.996999740600586,-92.81739807128906,3864337
Stockholm Västerås Airport,Vasteras,Sweden,VST,59.58940124511719,16.63360023498535,104459
Wattay International Airport,Vientiane,Laos,VTE,17.988300323500003,102.56300354,5773926
Vishakhapatnam Airport,Vishakhapatnam,India,VTZ,17.721200943,83.2245025635,17906889
Alfonso López Pumarejo Airport,Valledupar,Colombia,VUP,10.435,-73.2495,1395757
Velikiy Ustyug Airport,Veliky Ustyug,Russia,VUS,60.78829956054688,46.2599983215332,311860
Vanguardia Airport,Villavicencio,Colombia,VVC,4.16787,-73.6138,1087977
Viru Viru International Airport,Santa Cruz,Bolivia,VVI,-17.6448,-63.135399,1788609
Vladivostok International Airport,Vladivostok,Russia,VVO,43.39899826049805,132.1479949951172,2351959
Lichinga Airport,Lichinga,Mozambique,VXC,-13.274,35.2663,3116261
São Pedro Airport,Sao Vicente Island,Cape Verde,VXE,16.833200454711914,-25.055299758911133,120117
Växjö Kronoberg Airport,Vaxjo,Sweden,VXO,56.92910003662109,14.727999687194824,248936
Wales Airport,Wales,United States,WAA,65.622593,-168.095,2368
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,20.504299163800003,45.1996002197,324387
